2D_X,2D_Y,3D_X,3D_Y,3D_Z
339,579,-15.675596078641506,145.8547194105632,47.24860835578099
321,535,-21.117061178464866,137.3917785426379,35.97373991623001
197,454,-59.70910436422979,112.05205952030778,14.333323317492951
397,501,0.4081235580519824,170.4329358036291,23.69246992928286
343,567,-14.420730860706014,149.6104957013245,43.45391359125305
339,568,-15.473947603118209,150.59832967042382,43.601394689391206
373,504,-5.862252714010872,167.91492014585907,24.680036970924697
346,497,-13.961330962033571,139.99067492971295,25.041935989961726
370,500,-6.634690361235112,168.42679226381267,23.59465140948305
330,428,-18.562185347227178,137.67920274955497,5.757085549505625
302,439,-26.544485989687498,136.4634701032677,8.906544830524295
339,475,-15.831681502428186,142.18294150216212,18.732541361229554
264,239,-37.274173782503304,136.7056111309284,-47.66172825815496
274,264,-34.071842614764165,140.96927438773815,-40.23380821160628
285,291,-30.564975531904384,146.31987399007573,-32.32992223469731
329,593,-18.555932236372303,143.50741891441288,51.459542535560004
362,301,-9.12067067874591,153.30431098326324,-29.16254900086351
358,263,-10.27199073962405,151.03542872714692,-39.661325511088684
354,221,-11.545688828597171,145.34354269722482,-51.76784455660242
282,383,-31.748720687168746,141.99721223594264,-6.933661697817635
237,398,-46.20386753400973,125.31193527852031,-2.5900724754036206
354,378,-11.795198733984423,137.56006202161763,-8.34929959931622
259,352,-38.4667050981574,138.95928897075888,-15.654807541119746
361,409,-9.722211490024803,141.1507224234269,0.3375933270487767
353,474,-11.847276323638246,144.58600833853703,18.303682551661318
217,410,-52.65385810537001,120.33043559234663,0.9872750602272773
250,412,-41.98782661081984,129.48752717083084,1.400201221933778
273,420,-35.02092198444221,133.407356662467,3.6058320382525735
307,419,-25.13636018994826,136.36017008732804,3.249745883562142
331,413,-18.29217965746879,137.42732912831735,1.530334366738489
349,405,-13.194293027735291,137.89504072706887,-0.734686826493346
385,386,-2.9417739080771734,147.62657461050927,-6.102222792630195
218,449,-51.725572945947086,125.32980686106082,12.236628263035826
244,346,-42.86615869968755,137.29360758888404,-17.386846459623783
388,497,-1.9396301682429762,168.7433215845064,22.787767067243788
348,438,-13.277345347132762,143.38420574110566,8.365555488798885
198,370,-59.09730052974777,114.26723213942186,-10.84226651712829
362,396,-9.51151703681955,138.5449904494326,-3.277594052065917
337,476,-16.33457963775556,143.43703047775693,18.931553685900617
268,365,-35.826872093914744,140.1421570256909,-11.982810417640204
353,461,-11.751975944704938,147.4956577362646,14.543617671612555
199,501,-58.72508074357306,114.79401459135235,28.209580636087477
353,372,-12.059301759662372,138.1125851566392,-10.037686207066594
367,452,-7.688580336055358,156.60691061487182,11.637547236694475
246,599,-44.0354688648808,121.13541972918634,56.47204356425906
244,621,-44.84838976039025,119.05995942625009,63.274312684180394
198,453,-59.232802959815466,113.30464599514363,13.973553884017603
225,572,-50.417603480367816,119.36777088036222,48.77457334266761
215,336,-52.21565154064885,128.2935326517744,-20.514892006171415
320,665,-21.428778786987912,136.86441859925986,72.77806221790655
389,500,-1.6701082629135358,169.92428714057957,23.474119111160743
332,451,-17.890569884914434,139.94522945893755,12.140761538400136
221,374,-51.04351397925901,123.80577044689261,-9.578742357094445
300,377,-26.62057652909289,143.49251163489023,-8.600493129235588
316,379,-22.202095380987156,142.97026962403092,-8.046363293605957
330,573,-18.289990790022735,143.25908826523786,45.93105637520096
218,487,-52.29784863532584,120.8177163705484,23.606397308576263
350,697,-12.606919153596403,146.66007080111387,79.69073419810432
295,667,-29.071360697082834,128.99988809981016,74.89170400822827
271,648,-36.506709219465286,123.22238711780864,70.47746848683688
407,266,3.103739750580784,149.37975900298738,-38.97962279473847
389,703,-1.8098167858017775,151.69901141062147,80.22746465560273
330,377,-18.348900946005376,142.05145233941275,-8.608024936930091
342,375,-15.092313786559954,139.76903502294547,-9.181275274421338
350,373,-12.865425680431274,139.24107030582883,-9.74682753575461
230,341,-47.11550630838732,134.79549675430997,-18.874502670581627
339,365,-15.87046984081373,141.27047856659513,-11.967477542501257
324,362,-19.99194163043408,142.64393124992674,-12.784784869437734
310,362,-23.844496835200275,143.41952264551793,-12.77262380446403
296,363,-27.74581592910185,143.31346548847168,-12.496096230605856
286,365,-30.56968839481381,142.78520327582572,-11.946893795763694
203,327,-56.57924946599609,121.73994934220566,-23.37541497857939
290,375,-29.41793939294675,143.2745863930485,-9.15806736347953
395,520,-0.11674004448397396,168.63048634766076,28.78920967770768
336,524,-16.82705051747703,138.63062097726296,32.74781737371657
354,487,-10.982710674250892,162.90568949192726,20.600058070818733
371,520,-6.399824833792337,167.14896835664666,28.92910472302731
403,358,2.012203138927249,147.31548544868483,-13.81314257751065
270,624,-36.60963428446288,125.31155919723108,63.11618466838424
294,645,-29.2700696991074,130.21090182228662,68.33222374984655
351,679,-12.36894888495197,145.55051175394422,74.95299900550471
225,591,-50.64750876475419,117.48258231597397,54.64853834517634
348,369,-13.401255394080673,139.96482808430062,-10.863123718896249
372,416,-6.44031425980459,151.66819020301037,2.0646016374111302
389,685,-1.8163122733842598,150.8516611577958,75.50266666504488
320,684,-21.34781941306817,138.31660058708684,77.84598012486249
200,496,-58.335042140294355,115.45391252264992,26.667980041412555
362,568,-9.190224045979559,150.67780463363715,43.591231675656964
359,572,-9.989212866280715,151.38432364293016,44.59114870490505
356,579,-10.883823062422948,148.87599588348255,46.83909677982386
353,588,-11.702239743237026,149.01417120143816,49.28832862252196
347,605,-13.48262577745064,145.35690972710708,54.51201156215321
338,566,-15.695407166157652,151.79385483232346,42.90395314327685
332,565,-17.59167850273983,146.2526003914681,43.328686258148956
327,561,-19.213513430666158,141.51279637509268,42.80710716389329
308,548,-24.886137584295508,135.84836014517333,39.819719771959306
242,498,-44.21110098312574,130.20800762065866,26.096207395711993
373,397,-6.331535480772653,142.97387010981504,-3.034660292650628
366,359,-8.362830403220922,139.50019263083746,-13.676621558345053
356,361,-11.171404758949485,139.49708397865945,-13.11497666025983
342,564,-14.584950203747345,152.3216783715115,42.29336653823043
236,544,-46.662195451331065,123.84552756288308,40.02028600045096
380,359,-4.371080032320627,143.79648330097206,-13.600274915443679
337,623,-16.339405310449678,143.32711440462865,59.83117087337884
400,424,1.1859983205818003,158.6111836109347,4.052430808530096
384,407,-3.1448460841026247,154.09405766363048,-0.42475007140557136
401,404,1.456132369821328,154.87429016459552,-1.2473860553957223
358,444,-10.29980998057651,150.08495552370132,9.7565617444841
390,662,-1.5378737747340663,151.6410647702428,69.07245062953173
391,637,-1.2558936375228718,153.17057558716036,61.99363547569466
364,634,-8.645427270212448,150.62518132822794,61.62224123179237
296,587,-28.464620575397028,133.39552659776004,51.21817620024707
322,490,-20.760296530937374,138.76139526425817,23.168770584933636
314,607,-23.152023307006505,136.41163043789055,56.452555939582005
282,485,-32.221271599897435,136.25061855843447,21.93780190827634
305,508,-25.643636742364034,137.248277830937,28.363525566335994
266,514,-37.00431084410103,133.53873346947736,30.39279876679114
357,657,-10.636958368812628,147.95996788838121,68.40955109751803
347,453,-13.509493577546914,144.6294647819094,12.478230079226462
279,602,-33.832982061932945,127.20941847565098,56.432340754698444
302,624,-26.7934429540027,132.81809606987167,61.8633284055264
282,565,-32.79171585402016,129.3135642520879,45.45938480240735
220,520,-51.86426691663109,119.5887981529385,33.42006076028926
258,566,-40.005549622685535,126.25047942797323,46.13476020777704
208,535,-55.802556914649124,116.58726962252297,38.15571645795676
290,532,-30.085140716758453,134.57080237008572,35.41675460273871
360,427,-9.892132999370272,145.08887018360588,5.255514511922291
358,482,-9.95986962352467,161.69937019086095,19.359336283322687
347,485,-13.619925821554759,141.63951482685212,21.560384442675698
366,471,-7.838932066454033,161.6113764119387,16.44548464564208
353,340,-11.862373484248417,144.12507161647508,-18.869309490296246
325,328,-19.539837095019163,145.96249755657513,-22.12846269525211
302,325,-25.942507321319585,145.2779951853953,-22.985878440961386
282,329,-31.651920762347658,143.17437605253124,-21.959953482481087
267,337,-36.014078317525055,141.14765603527124,-19.80074167195299
255,369,-39.91521945134798,135.75667579090168,-10.908578466968962
198,413,-59.034250495941535,114.71512882221818,1.9814212284167159
268,395,-36.25892548612125,135.44529957309302,-3.5364265309034755
286,401,-30.979455621903575,137.62726356887438,-1.8594737869695142
310,402,-24.162885845760695,138.34308037717463,-1.5860503164847215
332,399,-17.993298374696185,137.77739616217937,-2.4252970437286714
348,393,-13.473296401171627,137.97681003339883,-4.118769147531211
359,388,-10.392640028326783,137.26463337363094,-5.526579668655243
198,412,-58.8397328636665,116.0969488940222,1.656819823950129
348,489,-13.308063110574865,142.53652924861666,22.612488822103092
371,433,-6.644025424085069,155.06547234197305,6.580039695416233
370,485,-6.688758320483085,165.84058924248606,19.86543473204726
379,494,-4.271361603175281,169.5967845099281,21.941233872641277
370,487,-6.659353302984952,167.24710330651908,20.289951365026333
352,495,-11.60719175759329,160.0534769234333,22.935989643617336
382,495,-3.4775195582715863,170.73034971878906,22.11381807411291
383,499,-3.206145835664294,171.7677001915764,23.06738268390015
359,373,-10.386935603911386,137.46428454610415,-9.76106684800071
368,378,-7.83966982191045,137.772160460377,-8.348338856962553
373,383,-6.384694854757418,140.1485999308404,-6.935594080812275
280,367,-32.273169298463436,142.40100141347773,-11.394461959959813
270,355,-35.196001117712164,140.9156067603394,-14.770915272655703
414,427,4.9376496031245924,157.9723372229813,4.873941377907553
522,381,35.19425114343018,142.50177407490955,-7.490646612875438
414,497,4.843287356771902,167.6442890992052,22.87392973961157
596,308,57.96547453817763,126.81028893927277,-28.676377212687278
471,393,21.251302320146404,136.9717522632597,-4.112815733872533
488,395,25.959186602707497,138.54507487022906,-3.5591082318646494
505,396,30.618037386224916,140.27905276150616,-3.2914909749675845
530,387,37.52270773614316,141.41552971452515,-5.816217142128168
458,388,17.611022183864186,136.1392507572664,-5.523834782384001
500,347,29.076750851515833,142.28458418601696,-16.974032214627307
482,347,24.100144793573506,141.51933384069122,-16.994030414761106
517,351,33.802125777339775,142.48146996835408,-15.85380574031308
527,358,36.61962569894151,142.14479670151613,-13.908630925141539
544,399,41.99262056559257,135.86767550434635,-2.40599985890035
455,649,16.211728317835107,150.4817764454366,65.74510151672206
530,377,37.46878614912775,142.01073010190763,-8.60823777484921
602,389,60.80226904798165,119.00568611885043,-5.186914776546075
566,386,48.591181499422724,132.71924097011689,-6.086639926530338
485,471,24.980830713459902,140.80415167513084,17.69974118431529
416,548,5.519805278567087,153.82835856461858,37.77108983639945
411,565,4.170670114599476,153.15268035089974,42.46075078626883
437,554,11.260796791303143,151.77790237090605,39.638468654395204
450,561,14.865760224253608,149.9075757825577,41.77455950447383
427,567,8.51046326501472,153.23493308067793,42.99295747926609
438,569,11.520454505796064,152.2549984471225,43.66150435743831
470,587,20.42099462747622,148.19934963055448,49.12909644374829
412,489,4.324988125569765,167.14556032668204,20.82036953626141
415,471,5.111098109716262,167.01521375013522,16.119742101833744
556,338,44.85578404214753,140.81086845028102,-19.531955374808625
452,424,15.68846818688295,142.30449305809557,4.501299209861815
453,483,15.9074877280088,143.9255829360242,20.84474916621781
455,473,16.442025126562356,144.4732341575185,18.0333340268359
537,470,39.98687311672005,136.09907494643903,17.70014447407462
415,448,5.15824117391658,162.50527711612605,10.300828063583031
518,317,33.78110971261819,146.12711004108752,-25.160508650773643
540,325,40.08769822262434,143.77443153248214,-23.04822247388934
580,276,52.84270371447746,130.69836201575947,-37.65251410016698
442,330,12.708703778052795,148.8243259321762,-21.467082097236446
466,353,19.68232459994401,140.36194557098014,-15.342792103364589
485,572,24.91835247163579,141.85891195233862,45.83578120006366
582,568,55.0709590212783,117.65514709307622,47.8140675041563
440,492,11.694229746037426,165.5336518458904,21.725871940421573
426,498,7.979734802818743,167.55442265797714,23.142272705038682
463,573,18.4947233752655,148.26247984543545,45.27380431477659
454,572,15.973966990113873,149.54017436450522,44.83211342038481
551,312,43.249025764524035,142.7788316245122,-26.710824450505445
453,490,15.912312376421905,143.79495571355378,22.79870060506309
486,317,24.779637503121837,148.83220147209332,-25.03326332737593
491,302,26.114620596307446,149.41155414095402,-29.11512460613481
511,234,32.28307563479328,140.4961417009697,-48.678154391990546
566,294,48.041381996150875,137.47193818114468,-32.05965195909265
499,268,28.5223140643269,146.27829326742437,-38.68349278464138
568,330,48.32636288625323,139.8596470616997,-21.807558758548964
582,320,52.7825383818019,135.69813091592937,-24.800587015242748
414,558,4.987502400288407,152.8625197514749,40.59649697228525
431,562,9.60522006580686,152.78819882774118,41.69183417085742
444,565,13.187117953693942,151.1165684502811,42.71686575213218
436,495,10.606824397552714,166.99183232903408,22.401702248521307
458,572,17.029689720634106,150.5219524825568,44.703829941575215
451,575,15.119249803811384,150.47328338820324,45.52979228947872
452,571,15.365240174971708,151.22417850093183,44.33939625074327
431,488,9.297296963970908,167.0417956698678,20.566271261611735
435,568,10.678307407796293,153.33200668720878,43.25182048459423
423,567,7.411302011063439,154.11184767036394,42.88143144156739
409,567,3.620426966474172,154.36053731071104,42.84980308171247
413,616,4.714276924516942,153.04900781725422,56.315499739139945
413,596,4.711214206664514,153.38707851455857,50.83755074648008
412,586,4.439256441330319,153.4812262380673,48.112625928717094
411,577,4.168696852021152,153.4100966762179,45.682224284652186
410,571,3.8835946757653423,155.41156394182917,43.79517200869061
436,571,10.919233780597947,154.53907685919364,43.908567020434816
439,574,11.703998431021825,155.50817352695663,44.59169282879726
443,578,12.903362671484786,151.4837402439105,46.21313956355491
446,584,13.73579358811937,151.0176739250373,47.91291641653634
468,541,20.125810847590465,142.83112327453213,37.07442146210197
601,472,61.16590230869925,114.3026616337955,19.595654705692183
444,571,13.181639594451152,151.29523437144948,44.330161293077765
447,572,13.962216150094283,152.43430038593016,44.45395409159617
420,506,6.393362388831771,168.888020474247,25.11973669910182
448,501,13.926042255863157,161.64229585190853,24.406148285735608
423,502,7.166197126893812,169.40397907066546,24.036015625443298
469,434,20.52289119689796,140.36559553340143,7.3571187870767165
497,447,28.53080651711933,137.9829441726646,11.1040774307048
457,480,17.007719187571794,144.19808553752324,19.993321787936694
554,251,44.92553418522917,134.94407055263508,-44.43206519689391
540,276,40.416946722121146,140.3996966511702,-36.91898502670583
526,302,36.032884874322505,145.64950186317438,-29.33141383045631
456,599,16.495308227229735,150.21567037805207,52.12512453764929
449,306,14.553202340712886,151.04860364220923,-27.929806455905393
456,267,16.51154368267834,149.79964450473648,-38.671278230639686
465,226,19.240260647089997,143.9342919873443,-50.539624303974065
521,393,35.02805189116749,141.16692945373782,-4.137665673774904
564,412,48.48664094411771,128.6365117534844,1.4165101805298412
450,382,15.331001272180574,136.55540395441383,-7.22225016308725
546,364,42.16571074551615,139.7368797869668,-12.269000732689737
440,412,12.321000112467992,143.048679629179,1.1403137164315664
443,477,12.994327212726308,148.4481190962088,18.886637717596784
584,425,54.88291496467767,123.73964140972471,5.304158267564793
550,424,44.05374118815234,132.41565824610973,4.773505606291941
527,430,37.2143524859142,135.42497622778777,6.392796161835062
493,427,27.462754353961515,137.063808236411,5.493194945961884
469,418,20.612137098352935,138.50957369658357,2.916531130232226
452,409,15.775513882380379,139.9024109538899,0.3589063549526454
418,388,6.114064875324806,149.64033034349083,-5.556764852090334
580,465,53.36278151891853,126.55226265032543,16.8196169148803
562,360,46.9193930871758,137.4094328527591,-13.431470211683946
406,498,2.7487505274258464,168.75815862928113,23.04706256397178
451,443,15.2798635425103,145.95413702600928,9.651492444917269
607,386,62.64400344503869,116.4679033144695,-6.06965215227503
440,400,12.366773010470272,141.40660719725966,-2.1824498231925538
459,480,17.51131670899104,145.4518773486892,19.90987974876081
536,376,39.216931290907084,141.23463168912815,-8.891933326146823
444,464,13.255772162339204,148.87754634784494,15.292886812196866
596,518,59.35940288401703,116.60493033379227,33.10821176624379
452,376,15.896564365505645,136.5619448049435,-8.919611772844847
430,454,9.194970566503057,159.42072787511313,12.039119020899287
541,613,42.08030069841146,126.32339075793064,59.756972277622026
541,636,42.269891441140174,124.39390353528512,66.76584480592604
600,470,60.59734001401755,116.24098666342786,18.88334855846008
564,588,49.3322439356769,121.23762203132615,53.22744500080178
592,352,56.26300863936415,130.87381320085402,-15.837931449693869
461,672,18.0127416979411,146.6745602968003,72.79137245972147
404,501,2.2248456566696375,169.82989317916906,23.74142864804046
465,456,19.28941279222271,142.8491838722846,13.398755903300291
583,389,54.36863549359041,125.48394507322391,-5.207230248973094
503,385,29.922983896495598,142.1520864054786,-6.375500085507116
488,386,25.859335089653214,140.17330531015332,-6.094431775113895
456,578,16.51737991172764,149.6500938934346,46.46039887533827
577,503,52.6826391938928,125.01618648743946,27.961564636976025
428,701,8.818261888071941,151.36320773858486,79.75683638130911
486,677,25.398908660095675,138.499204709757,75.83704968573154
512,660,33.30257223027886,131.02348746964364,72.48603669985718
474,384,22.029574273077607,138.32058459972635,-6.655834988176503
462,380,18.702286360856593,137.09966672782588,-7.78634350228415
455,377,16.70198702176639,137.69071706918726,-8.630816656580382
576,356,51.113988282552114,135.4336821058986,-14.59993020821853
467,370,20.016143024205235,139.21458664280462,-10.590180585682306
482,369,24.160040083038865,140.4711856055158,-10.8576542510736
495,370,27.735284028554027,141.48295051603404,-10.567259413027951
510,372,31.854017489544585,142.43863009609663,-10.000002193804072
519,375,34.34600444823838,142.64621420797113,-9.162227395431696
605,342,61.573007638701526,119.80823229810345,-19.034258044849324
514,383,32.95920389397985,142.56468487577695,-6.933068509902508
455,529,16.158993957505135,151.85763847244448,32.82314306696731
440,490,11.65775051056415,166.84232028338317,21.104246385561336
420,522,6.406617990766564,167.93694857556451,29.376760217003447
514,636,33.846353548416204,131.3976999972564,65.53832752661809
489,655,26.131482131561043,140.3060288342924,69.3024535897548
428,683,8.829336816850077,150.79562810628994,74.96844788223476
563,607,49.17226001901253,120.06155336075541,58.98771917405453
457,374,17.226408554126138,138.69258635326997,-9.469812426926136
428,418,8.780177405824004,153.31500145784582,2.570892818633189
459,691,17.50943282240034,145.49769645719024,78.28385887952103
595,513,59.01503865962036,116.95492508796734,31.59285477203149
425,571,7.936599883191173,155.03211821497166,43.844487641563155
427,575,8.459161569027978,155.9614729350339,44.80120734850236
429,582,9.045564080925958,153.60367887016656,47.011353007529685
431,591,9.59292551256498,153.35730716751488,49.485982731063814
437,609,11.258840380751018,151.8537779754165,54.602649782008626
448,571,14.190046359845848,153.74981871689482,44.011144970408395
454,569,15.869789400581592,152.3085462899095,43.654619507822794
459,567,17.22924618729132,152.31227961624796,43.11030058915058
479,555,23.235847510075054,141.99114681007163,41.07359855170955
552,512,44.65070474494966,132.1759265458386,29.943882018072983
429,399,9.192226339587922,146.34655956542025,-2.511886006013902
439,362,12.143487069146621,139.337543658615,-12.836628139689001
450,365,15.288887447663265,137.76404842764111,-12.01512677506038
444,568,13.097411623743538,154.04216411951688,43.161007737457126
554,559,45.916536150789355,125.70990435643114,44.16992759078993
425,362,8.103035978449341,145.47886253302704,-12.740333907596556
446,628,13.725977078111246,151.32390070922654,59.86510492923553
416,409,5.5116910670654695,154.55608848751427,0.1087170025434554
440,448,12.084061945831557,151.54867959605517,10.785675989560309
418,636,6.065781061113452,153.4895523205273,61.66640883138206
489,597,26.015996662522856,142.16803548379258,52.770108385173515
472,496,21.33602163880176,140.91574906013273,24.689549984218917
470,615,20.537132823503757,145.81856051968072,57.20552145484261
512,494,32.71692441945447,138.52696166304773,24.3121107686583
487,515,25.639217420933775,139.17936085918114,30.164828635019113
526,525,36.950465791488135,135.19946747571453,33.36521966436101
423,660,7.443008177577338,152.13369506776297,68.43309631498734
450,458,14.976221823684956,146.73738634508038,13.75662853404322
506,613,31.278376754893902,135.13434455961237,58.353947835801584
481,633,23.68844666048429,143.8623678849739,62.52028902726835
505,575,30.986494907070618,135.2435595103399,47.55161521996533
573,536,51.75202270526949,123.08229499261752,37.76680746588385
530,579,38.71758741326513,128.22613960078277,49.63803135777908
584,552,55.60124021479955,118.13758856291939,43.020614208853885
499,541,29.172173702266615,136.85878435592673,37.72577217877611
439,430,11.869222840139644,149.4288746935224,5.948761923973831
436,485,10.642211575342971,165.58128611721935,19.883595320688396
448,489,14.45939325067623,145.69761746245845,22.382286863549677
430,474,9.077563014950488,165.03661885333665,17.02816798934936
455,345,16.499012763897507,142.98640231339039,-17.512528570252805
483,335,24.2543517881009,143.68448097183932,-20.272632505178905
507,335,30.94105432008365,143.46540927166168,-20.280189473227775
526,340,36.284107960681254,142.788402812115,-18.91076095983365
539,349,40.02715757188156,141.53082837648145,-16.434864428599628
549,381,43.11910757043,138.66452175764664,-7.500005937474887
603,429,61.3344199270719,117.3302249728041,6.670245114987295
534,406,39.1604163508358,135.85065932363128,-0.4220896598837853
515,411,33.63993963499834,137.54822438839693,0.9635168960548138
491,410,26.868711048809544,137.52034707810017,0.6818041006320845
470,404,20.975568380545397,136.8307973571025,-1.0021912130946828
454,398,16.4374070337236,137.22491144090105,-2.702147837221883
444,392,13.579943557187132,138.3053333347661,-4.40239571380746
603,428,61.13927134634781,118.70969811975493,6.332129918602328
447,493,13.703002480582716,160.3484441261626,22.380637247476013
428,436,8.727324438592289,156.02366607393753,7.355653380114086
424,487,7.465655960233312,167.04522998600763,20.304371153851992
415,495,5.091735486936402,168.86753716794124,22.257263776611985
424,489,7.442059728363542,168.45606199729184,20.724934030874074
442,498,12.229157788570928,165.20851174087719,23.327823784903412
412,497,4.301506106474945,169.95356665679378,22.6928854772609
410,500,3.77478845227126,171.0249690630759,23.385526005502356
445,377,13.90087587935964,137.0536617685803,-8.634146275305993
436,381,11.301902467672615,139.28575911420234,-7.498490696465805
431,385,9.830128506199928,142.37730657366754,-6.375578560880575
525,377,36.00034803292532,142.84813791391235,-8.603860998250436
535,366,38.92978575541297,141.31441964548074,-11.687296812131807
