2D_X,2D_Y,3D_X,3D_Y,3D_Z
434,499,-7.782961766814453,-142.00275212481256,-58.00249509423164
414,449,-0.9779826081695298,-137.433315541914,-41.083985082897755
412,498,-0.2515119004594548,-141.63612015041878,-57.689016054093216
404,506,2.4859984344034394,-140.07286568068236,-60.56324559048676
412,500,-0.24030327828895048,-142.97645983242677,-58.26660004542542
431,504,-6.8117972014564785,-139.39807092303892,-59.93179456473111
401,508,3.517953201431922,-140.77041966835168,-61.19085686312951
400,510,3.8612899780164383,-141.97122960115433,-61.77250991045807
430,385,-6.9153910963709055,-117.9745364365881,-18.968376304893233
422,391,-3.9584726479286565,-123.39722502170423,-21.09914936580075
417,396,-2.153087016639336,-125.77479491264819,-22.857314097042092
504,377,-34.16048466746652,-108.83191179764947,-16.04681005130579
513,367,-37.5727133164535,-107.28413707238701,-12.371994531905212
